channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo
UCGxXc1UNZI9-iva1zmdldqw,Lumituber,Lumi,Twitch Independents,,103000,197,https://yt3.ggpht.com/ytc/AMLnZu-r10rkyt-BSjH33BP7HqsL1CIKOlx2eI48NkA=s800-c-k-c0x00ffffff-no-rj
UCgYCMluaLpERsyNXlPOvBtA,かみと-KamitoChannel-,Kamito,Independents,,314000,899,https://yt3.ggpht.com/ytc/AMLnZu-Qmoa-E34CUDpKs7_30XU5ukJDR2AnSgIJEBEdxw=s800-c-k-c0x00ffffff-no-rj
UCGzIuwtI5KhQU5-xr0Lpgeg,花宮このみ,Hanamiya Konomi,Emoechi,,6750,9,https://yt3.ggpht.com/PJX4aYUpxkQrgM2ec-x4QDEw6gSUT_A_rbs1GR7oLkrh91DKrb8qasobX9VUtzhcvXxVlOQCSg=s800-c-k-c0x00ffffff-no-rj
UCh03lxwbX8zXkeGyOMZJ9Ow,YuuRi Channel,YuuRi,Independents,,172000,319,https://yt3.ggpht.com/vEskyeepsWM9zz1bmFVCpo-bC8YJ5cqr81RQha04oSD2hs9HsG6nEph3TB9hxeKs-tB-eDulNZE=s800-c-k-c0x00ffffff-no-rj
UCH0ObmokE-zUOeihkKwWySA,Yumenoshiori ASMR,Shiori Yumeno,Independents,,127000,437,https://yt3.ggpht.com/YyKiqJ9QgR0evf4KKxyvvs0uODO5twplvsvvSUcjqndSHkxuAK7JrvvuVu9LGuJ-Y2Jft_nUMQ=s800-c-k-c0x00ffffff-no-rj
UCH1B9AR8sfWJVf9zcu9rbGg,ココツキ CocoTsuki Project,CocoTsuki,Independents,,78300,365,https://yt3.ggpht.com/ytc/AMLnZu8VwxTx0kEJ7Lyg1wCNSvk4EvVgu4vhRqpuTaOM=s800-c-k-c0x00ffffff-no-rj-mo
UChAOCCFuF2hto05Z68xp56A,鈴花ステラ Ch. / Suzuka Stella,Suzuka Stella,Independents,,62100,278,https://yt3.ggpht.com/ytc/AMLnZu_ZF3cv2glKJIv5yZSs_NZmdHWNdJc4T5O68EwA=s800-c-k-c0x00ffffff-no-rj
UChbnRHntm3eSvUazYBjy6_Q,Keroro Suika 〘 Yume Reality 〙,Keroro Suika,Yume Reality,,32100,85,https://yt3.ggpht.com/mpFzaK71_-xRWDkxp-UurZhxwMpb0R5aukuPp4l5qI0IwdKo1FhX3-ORA-gHXgcsdvQr_QQjcg=s800-c-k-c0x00ffffff-no-rj
UCHCbWdtJmZX9pEFtSye_juA,Hisori Ch. 紗彩木ひそり,Sasayaki Hisori,Independents,,38400,216,https://yt3.ggpht.com/ytc/AMLnZu9PRH2BaT3Dy7LA5M83fQkjRX3KhrSPcexHxOAHbg=s800-c-k-c0x00ffffff-no-rj
UCHccxX2p_9DB_HPnXSb2omw,春日部つくし,Kasukabe Tsukushi,Independents,,48200,155,https://yt3.ggpht.com/ytc/AMLnZu_eB4o6s_-TGzY13sWWGZR40LHX1wokYWj4FA70rA=s800-c-k-c0x00ffffff-no-rj
UChcvcwCe4nlOsqLvkMVVvNg,猫舐つな,NEKONAME TUNA,Independents,,23800,354,https://yt3.ggpht.com/ytc/AMLnZu8P8QY_nYKmYh30p-RERnMat4Y36yLAxIGNhn8D=s800-c-k-c0x00ffffff-no-rj
UCHE7GBQVtdh-c1m3tjFdevQ,징버거 JINGBURGER,JINGBURGER,WAK Entertainment,,171000,269,https://yt3.ggpht.com/5vwZ3NZL6Zv4C7cl5sshsTk-XycH7r-4zo6nQR7g9Z7SLrMzeabWWzn5M1V3SqJXjTxLj_hb=s800-c-k-c0x00ffffff-no-rj
UChEe0jSUdb2ox9wQFYkByEQ,Kanna Tamachi Ch.,Kanna Tamachi,Independents,,147000,94,https://yt3.ggpht.com/ytc/AMLnZu-esD6Ak66QYaBpthbL12NpWcZOm8HPGFCd-vva=s800-c-k-c0x00ffffff-no-rj
UCheqzZj54e5y_5HEtwG7FSA,アクロー,Oruka,V Dimension.Creators,,1030,30,https://yt3.ggpht.com/ytc/AMLnZu_XWMea6SKwGwxOnUNcmfxtX4bkVTL_0kMNPD1E_A=s800-c-k-c0x00ffffff-no-rj
UCHfPYJaCDADVssISUw-49TQ,Nowhere -終末少女-,NOWHERE,KAWAII MUSIC,,8410,26,https://yt3.ggpht.com/ytc/AMLnZu_w4r_PysY6iPvZg2J8IrwmNA8EUefV0U_3G5p5=s800-c-k-c0x00ffffff-no-rj
UChgPVLjqugDQpRLWvC7zzig,ironmouse,Ironmouse,VShojo,,756000,220,https://yt3.ggpht.com/ytc/AMLnZu9QvWI_A37fkAlx5d9sxG9_p185qeFnx3ly9kCz8g=s800-c-k-c0x00ffffff-no-rj
UCHH54lFws5hEptTQNOIsdGw,Mellow Channel♡メロウ･P･ハート,Mellow Channel,Independents,,27200,157,https://yt3.ggpht.com/3bxjmrkBqZG0hJeIOktkRKccOMvurEaPtis_fIjrqj5XUz1jO9wFkpOcWU21dRIlJvJFg8Ozgw=s800-c-k-c0x00ffffff-no-rj
UChiMMOhl6FpzjoRqvZ5rcaA,涼花みなせ / Suzuka Minase,Suzuka Minase,Independents,,24400,161,https://yt3.ggpht.com/ooEVhuZKVFjodKLSdaJ7XsIKQgRyBqHglvadJ9R_E-NUuuByHrGiiOSoJtZwruhzCP3NP8KI28c=s800-c-k-c0x00ffffff-no-rj
UC-HKrHYwUV1hX6SEn22Su7Q,amaki channel/竜田 天姫,Tatsuta Amaki,Independents,,297,29,https://yt3.ggpht.com/ytc/AMLnZu998EZULzj2XwVGXbVUOZnOEhoa-99ELm1AS5cT=s800-c-k-c0x00ffffff-no-rj
UChLfthKoUV502J7gU9STArg,渋谷ハル,Shibuya HAL,Neo-Porte,,780000,2325,https://yt3.ggpht.com/ytc/AMLnZu9hu2Mwp_tt8VmPiYXOd9UOjf_tKJ9kU6RHWjghcQ=s800-c-k-c0x00ffffff-no-rj
UChMPicpTxVNAMOmz7fQEVpA,クレア英会話,Claire Cruller,Independents,,191000,457,https://yt3.ggpht.com/KFxqFNRFkytKSxcOpU4ZnUCDFhSwg2yqCNf4jZbI8s1A0IOu-2ctGz226e8e-C4dtt-eAMv59w=s800-c-k-c0x00ffffff-no-rj
UChN7P9OhRltW3w9IesC92PA,森永みう,Morinaga Miu,Independents,,22900,293,https://yt3.ggpht.com/ytc/AMLnZu8hgxtH8EpZ4Q2RSe5zsr41q2UkdUK6YWJh0Iz5xA=s800-c-k-c0x00ffffff-no-rj
UCHot5CnoLQreG7B3N_A_EMA,Elizabeth Ch. エリザベス,Elizabeth von Mountbatten,Independents,,23500,43,https://yt3.ggpht.com/ytc/AMLnZu94Kom74k9RSV_4XJ-kJXvYO31iWDjaPZpIRjp3=s800-c-k-c0x00ffffff-no-rj
UCHPfTzszxxBC2whb9vWaHPg,Ixyいくしー,Ixy,Independents,,38000,179,https://yt3.ggpht.com/ytc/AMLnZu8FOq3c13aDVIaXtvyAssqbny0eNkyn9hUKgPOxhA=s800-c-k-c0x00ffffff-no-rj
UChrTMfNcD1eN2ENGWBD7lUQ,Uruca ch /うるか,Uruca,Independents,,271000,435,https://yt3.ggpht.com/03hUmg1J16YxxQhMisCH8WHiaaH0EFEuUrsQNdtxJhIg3WlEXJ6RIzBXwGTqAKLI2VPyeWoLyEg=s800-c-k-c0x00ffffff-no-rj
UC_HrzgYmapddmGSfn2UMHTA,おじきちゃん&Reiny Ch.,Ojiki-chan & Reiny Channel,Independents,,28400,1035,https://yt3.ggpht.com/bzVXYRdnBGEIeIcNFLrrakRdqrjEVm2rdrrNRgZI-nxKmn2IAATNUj2xae7_TvV1zKXssn0E3s0=s800-c-k-c0x00ffffff-no-rj
UCHTnX0CSX_KObo5I9WuZ64g,YuNi - official channel -,YuNi Official,Independents,,363000,282,https://yt3.ggpht.com/ytc/AMLnZu9ie_VPTCtjnBuveKkAcTJZ8UgvEW2-kv1maDL9JQ=s800-c-k-c0x00ffffff-no-rj-mo
UCHtQPKLeHqOPKbIIOfsoWEQ,Anastasia White Ch. アナスタシア・ホワイト,Anastasia White Ch.,Independents,,32400,218,https://yt3.ggpht.com/o6qePfqOxunya-KOpBgOmB6k9EOWyBHZSYs8Oa1nQE3syRnKZ7DaoKlr2ms0z71dueFI7CEZLg=s800-c-k-c0x00ffffff-no-rj
UChvSz0MzDk3g7hzKZ1VvmGQ,Yukibunns,Yukibunns,Independents,,92400,53,https://yt3.ggpht.com/ytc/AMLnZu8YNAnLu1TmKSFpGYs6b4StxWwxz0dgfmchqctWgg=s800-c-k-c0x00ffffff-no-rj
UCHw7uZcEFhbUKyHyz9gOG6A,Io Ch. 九頭龍いお Ch. VOD Archive,Io,Atelier Live,,7510,123,https://yt3.ggpht.com/552zRRbs15k1oLks-AbzAC7I884CfpJzY9OCffM447soia-IAre6g5zVWvX3rU99ODCa1dyl=s800-c-k-c0x00ffffff-no-rj
UCHWOl8IRo1qiFDH5Qo1mckw,Снежа,Snezha,Independents,,50200,200,https://yt3.ggpht.com/GcGBtWFUcSSrgEn9xGo6Nle23zcu8StOcrRndoFnn28-Vf_w6EkchO3rejB1ARsFw7hnmpPCYQ=s800-c-k-c0x00ffffff-no-rj
UCHXgFLFyqR-XqtxfTH3qiYA,ディープブリザード,Deep Blizzard,Independents,,320000,486,https://yt3.ggpht.com/aNnF9n2UxB_GXTfKFDhvdfaLb4yaPN6Rg0vqkrOIv5Si0aHhUiqq_Ao5YM69fIetfc6V23IL8A=s800-c-k-c0x00ffffff-no-rj
UCHyYlV44ZYCXtbzs60Zce1g,Touka ch. / 恵比寿とうか,Touka Ebisu,Masquerade,,20100,69,https://yt3.ggpht.com/znirzVEDg7Qh_B2BTo6TgUoayaM5Vk2pE3PqrFK9dJvBWKSHihi2jnYYwecqbWUBevZ73bnR4IA=s800-c-k-c0x00ffffff-no-rj
UCHz3PeU1RRcY9vJDSqsigIA,Liliana Vampaia Ch. 吸血鬼 リリアナ,Liliana Vampaia,MyHolo TV,,188000,303,https://yt3.ggpht.com/PBACAWyKHv9wL4R6HRNaHTidhkjVaLpLcRz9vpQ-s42ge1ALuWyaiXFv2X7cKE7TEziUvH0n5w=s800-c-k-c0x00ffffff-no-rj
UCIaC5td9nGG6JeKllWLwFLA,有栖マナAlice mana,Alice Mana,Independents,,98100,178,https://yt3.ggpht.com/5T-qYTOOBp2k91RKtzcFMom3TDaigcVsFUQlqPdQrikFuuEhug5DkGsdLmvuv274zyh8gR16RJw=s800-c-k-c0x00ffffff-no-rj
UCIAfu0RQ3L3wx9T90KsvVmg,Milfia ミルフィア【H.LIVE】,Milfia,H.Live,,36800,123,https://yt3.ggpht.com/2I_fyTHVnjsjx5xmMU8uSGH41nqFhM5aGJLiITN07czdAPMHVIu-2PiPP6rkrxGTrGCI0Pcp7w=s800-c-k-c0x00ffffff-no-rj
UCiAONpBlBxxtKD4YE6K-ckw,KamiyaJuu VTUBER 【EiPro】,Kamiya Juu,Independents,,218000,192,https://yt3.ggpht.com/J4sQHOhBn5HGOcROVsaDVexowoyBG8Kh-95QkWK-CnNt0TUK5_9lMLmdAj4hHDBQLHwWcic_=s800-c-k-c0x00ffffff-no-rj
UCI-b1GL4y_zoBoVozwmgrWQ,HaiZ ch. 海唧,HaiZ ch. 海唧,SquareLive,,18000,228,https://yt3.ggpht.com/hiWksvjZDcGBQflNC1OlRPTatvN0mLCrZ3QO7ZSkO1JgWQ14ETXjK-CAORzy6RqGyLtYowg6Eg=s800-c-k-c0x00ffffff-no-rj
UCIcAj6WkJ8vZ7DeJVgmeqKw,胡桃のあ,Kurumi Noah,VSpo,,453000,821,https://yt3.ggpht.com/kw0dKilTsam6dKpTQ0piEb04AgoB6DDXVgQNGJQV7Tg1Pt7mazr7tcEWMP4ovm3w9ZFlIXFpFw=s800-c-k-c0x00ffffff-no-rj
UCIClNlvEUvEqLe_rs_i8h_w,sakura isumiCh.朔桜 衣澄 / プロプロ,Sakura Isumi,ProPro,,13600,207,https://yt3.ggpht.com/ytc/AMLnZu-6Xd7eSGwx2bdntF5b8sjTSSZIyMNO1iqm3izE=s800-c-k-c0x00ffffff-no-rj
UCIdEIHpS0TdkqRkHL5OkLtA,さなちゃんねる,Natori Sana,Independents,,289000,376,https://yt3.ggpht.com/Qj-lyidMW6xtEdnv6rDYscGE1kO6K06-i4v8Eiij96YOTo_WdBboLVlEKeE3749ywpyqTec2=s800-c-k-c0x00ffffff-no-rj
UCidzkUQ_y3nvYjn7cSBK_kA,vGumiho,vGumiho,Twitch Independents,,23600,11,https://yt3.ggpht.com/pYFjAUV3EF0yuX1XLJZNfnlBouwgdm5ZIzeOix92qAutw0TUMNUMzjMZG9xJbONM60ByvgnI5g=s800-c-k-c0x00ffffff-no-rj
UCigpSsgPbdCxXtbfGksFIYQ,花笠イリヤ-Hanagasa Ilya,Hanagasa Iria,Independents,,10900,195,https://yt3.ggpht.com/ytc/AMLnZu9zqKkDqqivF-IvEISs-TPpX8RiJ0QmBtIxsfLB=s800-c-k-c0x00ffffff-no-rj
UCihXhXRz8tj91hBptuSsQ0g,rosedoodle,rosedoodle,Twitch Independents,,256000,90,https://yt3.ggpht.com/uh6uVsvQQ9lEj_j0hEOOG-TneM2nrLI8tMhTyWS_b4dQwMOGATUVKT52rCQ9G2VIPwxcns0mpjQ=s800-c-k-c0x00ffffff-no-rj
UCIJ6TGsTcBlYGUj-zbL60EQ,Meruru,Matsuro Meru,Independents,,11600,210,https://yt3.ggpht.com/N4kyEb4Bo7vpvIRgOYEYEZjwmizUbJBxCFJo98U2roXVZk5RU3-SZ9-Lq3DW-uLfjVtyP3Ca=s800-c-k-c0x00ffffff-no-rj
UCIjdfjcSaEgdjwbgjxC3ZWg,猫汰つな / Nekota Tsuna,Nekota Tsuna,VSpo,,245000,28,https://yt3.ggpht.com/yf-cHSFj3-JXC8mz7FyIzTG2W_W_nAbCOr2TRzHzFUVBSCU047G2gfr7th5NitHidR20s5ov=s800-c-k-c0x00ffffff-no-rj
UCIjxWfF5ZkeR5G6saJY1zdg,高倉むき,Takakura Muki (Gaming),Independents,,21800,6,https://yt3.ggpht.com/4xk6_c3ldaPAOi-dQnslzmWUh9EoWKv726E7SODExDjtkLJPMVMibCSaC8lChPvlqa70-MMm9A=s800-c-k-c0x00ffffff-no-rj
UCIk4fDXXNOoyjuKsajVFA8w,ケフィリア・ニール,Kefilia Neil,H.Live,,19300,40,https://yt3.ggpht.com/uXTbF9wdi7Wau2N70mWeXgz-RAZsTyf0E_k-oJqR38XLyYSfWDBx2ezLUsLQhfX-Zqj3Sw5CCsM=s800-c-k-c0x00ffffff-no-rj
UCikyhPyuEu3rn1izGOGxZcg,Aranis Elvene Ch. Pixela-Isekai,Aranis Elvene,Pixela Project,,48900,136,https://yt3.ggpht.com/fGGhZtlfVnwINMiV4rPJMm3Jujh-ieeYvKXS2-RpSuwWrLH7uSAV-JwvDiuRZtX2GaiKm38l=s800-c-k-c0x00ffffff-no-rj
UCil-nSDmDTgV9n4jjb95znw,錦山夢鷹,Nishikiyama Mutaka,Independents,,2520,518,https://yt3.ggpht.com/VlQ_Pov8z7-MQGUeLFGSE3YQLW_DMwRECsZopC1e5y6D0R_kU2kTv1DhjPdUeuygf41HK2Ym=s800-c-k-c0x00ffffff-no-rj
UCiLt4FLjMXszLOh5ISi1oqw,Kakeru Ch. 間取かける,Matori Kakeru,GuildCQ,,25400,331,https://yt3.ggpht.com/QQPqyiVijsbloiVrxLFZu9RELiwV4H97UT374XDPUInzkqOA4W9So_lIS8iSEzAkldf2A3tC=s800-c-k-c0x00ffffff-no-rj
UCim0N3tvLijU_I3jbJeJV8g,るるどらいおん,Rurudo,Independents,,176000,11,https://yt3.ggpht.com/xjA_irIE9tLNVdIMjgVyVl4knOw7XkywGkYM3eMgObDlhKcY_v_mq3Ku30gwLzZQbP0F1BA1=s800-c-k-c0x00ffffff-no-rj
UCIm8pnnTNhCgGAtNxrQQv-g,サオヒメユエ Yue Saohime【WACTOR】,Yue Saohime,WACTOR,,27600,69,https://yt3.ggpht.com/YEo7AoZMdciLzvIrCNogBDnNp1Pd9isZT4CpbaR1V0IkXASQYTmQHnGqT1RdSlZbribTCUHq=s800-c-k-c0x00ffffff-no-rj
UCIMFIkXOGA7dWA903WdRKKg,Nezumi Elze Ch. Pixela Legends,Nezumi Elze Ch. Pixela Legends,Pixela Project,,15900,48,https://yt3.ggpht.com/U3lpivP0LC4VeWdEVshULRB4dEKy1-PeSAAwWem7_txBXQBL0KNIsBREySsHszYVsIeCeWpAHQ=s800-c-k-c0x00ffffff-no-rj
UCiMG6VdScBabPhJ1ZtaVmbw,花芽なずな / Nazuna Kaga,Nazuna Kaga,VSpo,,264000,742,https://yt3.ggpht.com/HsgFKOFi-dN8VTnvRLV276FwW5PMR7Ynjxf_Rg1eKt9djmlU9zJXiaMBr7Bg7n0HCX2qsx9D=s800-c-k-c0x00ffffff-no-rj
UCIMyj16adW8WSZo9nzMgfDA,【公式】プロプロプロダクション,ProPro Production Official,ProPro,,10600,95,https://yt3.ggpht.com/ytc/AMLnZu8DdgpfwsuBdesb_JCiVUN70bW20bGj-xP7pYtS=s800-c-k-c0x00ffffff-no-rj
UCIoRFfQdwgErIokdU4Zb-Sg,Kaheru Ch. カヘルチャンネル,Kaheru,Independents,,248000,118,https://yt3.ggpht.com/VjCXzSiKDTXkd_NMzPhUxDRDUBPTyLEjPEejoi7YcbLnVeUVXjllKcxruTuOw2ruTJ8DgXaaWg=s800-c-k-c0x00ffffff-no-rj
UCIqfGSGcz_q7zkZYlmU04GQ,AMAKI OKOME CHANNEL ,Amaki Okome,KAWAII MUSIC,,39800,141,https://yt3.ggpht.com/zE7Au3xUdRWemDR196KfYwfd1rbmqfEvKOf4uDbcataPBjMgwJS7ZaZuAYnlYsmoVxG2ChDDwA=s800-c-k-c0x00ffffff-no-rj
UCiQGM9nz7JMp14HJtSVwmkQ,Safiyya Raima Ch.,Safiyya Raima,Independents,,60900,306,https://yt3.ggpht.com/H_5fRga-QAONuT-pXTiEHVeuT-tlBb0QzpO-4Y20_fmn1906F796FdvnHPIrj9HuGHaC2q26gw=s800-c-k-c0x00ffffff-no-rj
UCiqHlJh_i0z3PUadvlcWpEg,七瀬タク-Official Channel-,Nanase Taku,Independents,,22200,66,https://yt3.ggpht.com/ytc/AMLnZu_LzcdYGoOBMsf4uCejyrkssqwCAIk8ePL-bHJ-=s800-c-k-c0x00ffffff-no-rj
UCiqtXLBjDT6TRLhetkqO4nA,Yuuka Bear Ch.,Yuuka Bear,Independents,,127000,646,https://yt3.ggpht.com/OBrzJM-_sz168Jm9Gb2tfthSbD55DTjkvG8Qeya4L52XFyxTqCFUwSw4d0_BYQyIaVIQQ5kKZ7Y=s800-c-k-c0x00ffffff-no-rj
UCiSm-bQq8dgIX6ZATVqEppg,あやぱんVtuber,AYAPAN,Independents,,37900,175,https://yt3.ggpht.com/ytc/AMLnZu-NWcBMQ1CUc3fPlWqcgOBBHq4JMA80XC7jtbcg=s800-c-k-c0x00ffffff-no-rj
UCItFvtn1Jn4aPtDBhvQe7Qg,Yoclesh,Akumi Yoclesh,Independents,,27500,47,https://yt3.ggpht.com/ytc/AMLnZu-EvSlfhLLmsBIegD1WULNJy7rjFlFXuclPF3ZjCg=s800-c-k-c0x00ffffff-no-rj
UCIu-aUArYq_H84dBpCAokMA,白雪レイドーReid Channelー,Shirayuki Reid,Neo-Porte,,267000,1505,https://yt3.ggpht.com/BpmjtRR9BN-_iI11DUIK-WVuuo2IHPtzx99sK2OwFUD6ZYWPPsfqFkzBy72QoYFirpcVD1-O=s800-c-k-c0x00ffffff-no-rj
UCivDgaCAh7WPBoKA24WNwJQ,大門地リューゴン・Ryugon Daimonji,Daimonji Ryugon,VOMS,,36500,211,https://yt3.ggpht.com/U6hyNttbjcsvwS0avel4mqCOu6ev917Csv6ZKqB_H3HD66Ayza5etZvxtdbBgInRGa5I82B55g=s800-c-k-c0x00ffffff-no-rj
UCIVFv8AiQLqM9oLHTixrNYw,강 지,GANGZI,Twitch Independents,,627000,1304,https://yt3.ggpht.com/ytc/AMLnZu80rkZi2VjeprFDVC9SCDx6-_7gJVW9tW0JXIJB7A=s800-c-k-c0x00ffffff-no-rj
UCIwHOJn_3QjBTwQ_gNj7WRA,萌実ちゃんねる。,Moemi,Eilene Family,,19400,112,https://yt3.ggpht.com/fu4QDFJSmDvXbmYtiXlyO09hTNCidl7pVwptGhsYNcV1fNkD6WeJWdjEhx6KgTkG3Jl8e2Qp5ms=s800-c-k-c0x00ffffff-no-rj
UCI-xaXiiRD_2l8qxQRIpeEw,華香院つばき Tsubaki Kakyoin  Ch,Tsubaki Kakyoin,Independents,,33700,361,https://yt3.ggpht.com/G9-TliIw-mRl0YHE89eJPLGfcHwkElUCkVrTyVv3dIKJEhjj4yyXJQDEIZhRFBWyT8hruutq=s800-c-k-c0x00ffffff-no-rj
UCixf-9nmnPzTGeJTdW6TS-Q,Alice ch. / 夢宮ありす,Alice Yumemiya,Masquerade,,85600,71,https://yt3.ggpht.com/2fNd240eZiotPtkN_dwKztq0QNov6Ax3JxmADrwYe-euNnFonLcajXgQyWw4XvSgh4EvLH5AtQ=s800-c-k-c0x00ffffff-no-rj
UCIzspiyqiPDtfND-3MlQ41A,lovepie ch. / 常夏あいみ,Aimi Tokonatsu,Masquerade,,47100,84,https://yt3.ggpht.com/ytc/AMLnZu9bm1iwxAKOubP1vS2x5WwvQns_Qf3CuKoeMu8e=s800-c-k-c0x00ffffff-no-rj
UCj0cM28jO3CK5yqFeYNe_Yw,ゆーけむProject!/Yu_kemu,Yu Kemu,Independents,,40900,150,https://yt3.ggpht.com/mdbuRPGMicvO8WREjczFTqqRRjx6lvhKftpC95y_GYBTT1k7hE6JcmAc32bc0sszlmGyneSbfA=s800-c-k-c0x00ffffff-no-rj
UCJ4VZaUiVC2vpN7TXG85M5g,Margaret Winters 【活動終止】,Margaret Winters,Cloud Horizon,,36300,146,https://yt3.ggpht.com/LmqWHwQzqspXt0i0FtMHbhLykq-q9aYRKp1GiLwnY7VNl0Jgfukehm4lRJBu80AxsH_LNa4kqA=s800-c-k-c0x00ffffff-no-rj
UCj6ZvZqDJsrwBal-5R_q1ZQ,冬守しずく / Fuyumori Shizuku,Shizuku Fuyumori,Iridori,,9360,357,https://yt3.ggpht.com/vIJ3L_0v_7s_2wc7XBYBFYa4vf_8n-GmMjC5Igqmhjt9Bhz4jhvgJ5vtTTc1JDRt7kwx7qPJSA=s800-c-k-c0x00ffffff-no-rj
UCJ-a35UYtoSg5Y8kIj0YRAg,みにまるコミック,Minimaru Comic,Independents,,91100,467,https://yt3.ggpht.com/TvAveeLc8oti8L28uzTcn2KVZ8ovNlakW0eFH3Nru_oEOxOKUYEHKUnLpPnBx8mLppDfPmE39Q=s800-c-k-c0x00ffffff-no-rj
UCJA_J8CpKRT78Sr1bylS1vA,BΣretta Crossrain channel,BΣretta Crossrain,Independents,,17000,157,https://yt3.ggpht.com/ytc/AMLnZu8g5H2FfwGkQlL7jAFJxlYqtBfp0cj7_MpDfPPm0w=s800-c-k-c0x00ffffff-no-rj
UCjbtwMOGYuSp_o11omDXUQQ,ミミックチャンネル,Mimic Tetra,Independents,,33000,142,https://yt3.ggpht.com/iy3OU-JlcIwMIgwsnB9MiR-sasJEY_nOc5X--gelWwTklEF6-j7oTZc3iq3-SuZKwY5cQUy6lw=s800-c-k-c0x00ffffff-no-rj
UCj_dHWD0o2k_Ef4lwcXd0Iw,星めぐり学園,Hoshimeguri Official,Hoshimeguri Gakuen,,37800,73,https://yt3.ggpht.com/bWKYMYeveGwwpCZeyVEjw7nrkufSSwegVbE-N-vRs5BEYioqDJH172m4D39x4yUbSMAwnwl2=s800-c-k-c0x00ffffff-no-rj
UCJEpkwwDiTKS5lxwFttEbIQ,ななし公式チャンネル【774inc.】,774inc Official Channel,774inc,,12900,29,https://yt3.ggpht.com/mTvIX12DNjTW9IoPPgFYuNTuCxximsC-cWcpkA0zOYU9V7AF86leKOt9kx1ApTjGSIowYONWfQ=s800-c-k-c0x00ffffff-no-rj
UCJePO0Zl-zZTqjpHO82RNNA,ミツルギリア Lia Mitsurugi【WACTOR】,Mitsurugi Lia,WACTOR,,135000,228,https://yt3.ggpht.com/JJJ3UitK-cQ5XHWI0pXJqjN02RZcxjmQabtDylYbwExSKDX_KLg06Xhr3YszzBfzTenaD92D=s800-c-k-c0x00ffffff-no-rj
UCjhtKuYnOdBcJhKSSm2bkmg,兎月らびぃ,Uzuki Rabii,Emoechi,,17900,13,https://yt3.ggpht.com/m06O1110eVgePkizf1AGbAmEbA5_gvoGY2J_Qwpvqq5KOb9ii06awZ7O2VVGvgqhprRof7mM9NE=s800-c-k-c0x00ffffff-no-rj
UCJi1l4gH7X-T8x691agd-vA,PAU Channel 【パーウー ちゃんネル】,Hana,Independents,,137000,124,https://yt3.ggpht.com/3oQgI8GNW6DXdmjlLGIkcb4XCl2bFDjWosC2D5_VD08zpMEQ5t6ZGhYSnN-j66gGAhYXO9pHww=s800-c-k-c0x00ffffff-no-rj
UCji4kFR4n5TnEpqga0SHxlQ,七瀬すばる,Nanase Subaru,Independents,,11700,11,https://yt3.ggpht.com/ytc/AKedOLTFOCyeTOUQJMHV8HYAaCRYut5ZCL8eBiU7Eqi2=s800-c-k-c0x00ffffff-no-rj
UCJjjeqEYMSzdsKt6vJ78WVw,Pan VTuber パン,Pan VTuber パン,Independents,,86300,69,https://yt3.ggpht.com/A_Ey-umHHL6m82Lw_TRbmiogf5-TFCkOXfKimoQpLWTd2q5OMZ83GMsVUX6egVm-YzO173Tk=s800-c-k-c0x00ffffff-no-rj
UCj_KuUzpOXAliYEesJwdrbw,伊東ライフ,Ito Life,Independents,,223000,481,https://yt3.ggpht.com/ytc/AMLnZu-2fExlmnRwlrjRayMvlHgsgD-r3WdbI8KJ4n-A1A=s800-c-k-c0x00ffffff-no-rj
UCjlO0QCarccGehZqm6rhnSQ,Mayo Ch.恋惡 まよ,Koaku Mayo,Independents,,35600,258,https://yt3.ggpht.com/5DX8quP7PMLOM1SE9E8c4St1BP13kIWITMhBIBp68IIh1gmW12b_wrcGjYG5scokN7xncNCv=s800-c-k-c0x00ffffff-no-rj
UCJQMHCFjVZOVRYafR6gY04Q,Usami Yuno Ch. 宇佐美 ユノ,Usami Yuno,ReAcT,,15100,438,https://yt3.ggpht.com/WcRncGJ4i1Yeg1AEcGehgRGQylBHtPxj2nE2r9BEdb9WWah8nRm68h3_PQV1oHlKWKbRAzi0ag=s800-c-k-c0x00ffffff-no-rj
UCjQxLH9yqYXowVtH7a-6L-Q,MikuRu-0  V-Tubie SP Project,MikuRu-0  V-Tubie SP Project,Independents,,55500,436,https://yt3.ggpht.com/Gys-_tyDENN3lqeNamp8xuTgsyUTUiw0jkMfQaY_Fm3DSTpm9TK4ubSJpaJNSiue276dIRAoAQ=s800-c-k-c0x00ffffff-no-rj
UCjQyHnE_Q58jYTaP8gRHv4g,Rena Anggraeni【MAHA5】,Rena Anggraeni,MAHA5,,31800,54,https://yt3.ggpht.com/0OtXBhJeSqVxT5EBX0GLyT2o7NmcAAMRjlTS_WwyfDGKCh6_Zg4GRd2BMN5CLmGn0NAvFo7ISok=s800-c-k-c0x00ffffff-no-rj
UCJRkvRSABBmQpGGLnMRahNA,ちんやく,Chin'yaku,Independents,,104000,150,https://yt3.ggpht.com/ytc/AMLnZu8u2F4P-oG5K89ggiS2D20RamWIc87lhyQE5ueP=s800-c-k-c0x00ffffff-no-rj
